season,week,Away Team,Home Team,Gel,Hector,Emilio,Sonny
2016,7,MIN,PHI,PHI,MIN,MIN,MIN
2016,7,CLE,CIN,CIN,CIN,CIN,CIN
2016,7,WAS,DET,WAS,WAS,WAS,WAS
2016,7,LV,JAX,LV,LV,LV,LV
2016,7,BUF,MIA,BUF,BUF,MIA,BUF
2016,7,BAL,NYJ,NYJ,BAL,BAL,BAL
2016,7,TB,SF,SF,SF,SF,SF
2016,7,LAC,ATL,ATL,ATL,ATL,ATL
2016,7,NE,PIT,NE,NE,NE,NE
2016,7,SEA,ARI,ARI,ARI,SEA,ARI
2016,7,HOU,DEN,DEN,DEN,DEN,DEN
2016,8,JAX,TEN,TEN,TEN,TEN,TEN
2016,8,WAS,CIN,CIN,CIN,WAS,WAS
2016,8,KC,IND,KC,IND,IND,KC
2016,8,LV,TB,LV,LV,LV,LV
2016,8,SEA,NO,NO,SEA,SEA,NO
2016,8,DET,HOU,HOU,HOU,HOU,HOU
2016,8,NYJ,CLE,NYJ,NYJ,CLE,CLE
2016,8,GB,ATL,GB,GB,GB,GB
2016,8,NE,BUF,NE,NE,NE,NE
2016,8,LAC,DEN,DEN,DEN,DEN,DEN
2016,8,ARI,CAR,ARI,ARI,ARI,ARI
2016,8,PHI,DAL,DAL,PHI,DAL,DAL
2016,8,MIN,CHI,MIN,CHI,MIN,MIN
2016,9,ATL,TB,ATL,ATL,ATL,ATL
2016,9,DET,MIN,MIN,MIN,MIN,MIN
2016,9,PHI,NYG,PHI,NYG,NYG,NYG
2016,9,NYJ,MIA,MIA,MIA,MIA,MIA
2016,9,JAX,KC,KC,KC,KC,KC
2016,9,DAL,CLE,DAL,CLE,DAL,DAL
2016,9,PIT,BAL,BAL,BAL,PIT,PIT
2016,9,NO,SF,SF,SF,NO,NO
2016,9,CAR,LA,CAR,LA,CAR,CAR
2016,9,IND,GB,GB,GB,GB,GB
2016,9,TEN,LAC,LAC,LAC,TEN,LAC
2016,9,DEN,LV,DEN,LV,DEN,DEN
2016,9,BUF,SEA,BUF,SEA,SEA,SEA
2016,10,CLE,BAL,BAL,BAL,BAL,BAL
2016,10,HOU,JAX,HOU,HOU,HOU,HOU
2016,10,DEN,NO,NO,DEN,DEN,NO
2016,10,LA,NYJ,NYJ,LA,LA,NYJ
2016,10,ATL,PHI,ATL,ATL,ATL,ATL
2016,10,KC,CAR,CAR,KC,KC,CAR
2016,10,CHI,TB,CHI,CHI,CHI,CHI
2016,10,MIN,WAS,WAS,WAS,MIN,WAS
2016,10,GB,TEN,GB,GB,GB,GB
2016,10,MIA,LAC,LAC,LAC,LAC,LAC
2016,10,SF,ARI,ARI,ARI,ARI,ARI
2016,10,DAL,PIT,PIT,DAL,PIT,DAL
2016,10,SEA,NE,NE,NE,NE,NE
2016,10,CIN,NYG,NYG,NYG,NYG,NYG
2016,11,NO,CAR,CAR,CAR,NO,CAR
2016,11,PIT,CLE,PIT,PIT,PIT,PIT
2016,11,BAL,DAL,DAL,DAL,DAL,DAL
2016,11,JAX,DET,DET,DET,DET,DET
2016,11,TEN,IND,IND,IND,IND,IND
2016,11,BUF,CIN,CIN,CIN,CIN,CIN
2016,11,TB,KC,KC,KC,KC,KC
2016,11,CHI,NYG,NYG,NYG,NYG,NYG
2016,11,ARI,MIN,ARI,MIN,MIN,MIN
2016,11,MIA,LA,LA,LA,MIA,LA
2016,11,NE,SF,SF,NE,NE,NE
2016,11,PHI,SEA,SEA,SEA,SEA,SEA
2016,11,GB,WAS,GB,WAS,GB,WAS
2016,11,HOU,LV,LV,LV,HOU,LV
2016,12,MIN,DET,DET,MIN,MIN,DET
2016,12,WAS,DAL,DAL,DAL,DAL,DAL
2016,12,PIT,IND,PIT,PIT,PIT,PIT
2016,12,TEN,CHI,CHI,TEN,CHI,CHI
2016,12,JAX,BUF,BUF,BUF,BUF,BUF
2016,12,CIN,BAL,CIN,CIN,BAL,BAL
2016,12,ARI,ATL,ATL,ATL,ATL,ATL
2016,12,NYG,CLE,NYG,NYG,NYG,NYG
2016,12,LA,NO,NO,LA,NO,NO
2016,12,SF,MIA,MIA,MIA,MIA,MIA
2016,12,LAC,HOU,HOU,LAC,HOU,HOU
2016,12,SEA,TB,SEA,SEA,SEA,SEA
2016,12,CAR,LV,LV,LV,LV,LV
2016,12,KC,DEN,DEN,DEN,DEN,DEN
2016,12,NE,NYJ,NE,NE,NE,NE
2016,12,GB,PHI,GB,PHI,GB,PHI
2016,13,DAL,MIN,DAL,DAL,DAL,DAL
2016,13,KC,ATL,ATL,ATL,ATL,KC
2016,13,DET,NO,DET,DET,NO,NO
2016,13,LA,NE,NE,NE,NE,NE
2016,13,DEN,JAX,DEN,DEN,DEN,DEN
2016,13,HOU,GB,GB,GB,GB,GB
2016,13,PHI,CIN,CIN,PHI,PHI,CIN
2016,13,MIA,BAL,BAL,BAL,BAL,BAL
2016,13,SF,CHI,CHI,CHI,CHI,CHI
2016,13,BUF,LV,LV,LV,LV,LV
2016,13,NYG,PIT,PIT,NYG,PIT,PIT
2016,13,WAS,ARI,ARI,WAS,WAS,WAS
2016,13,TB,LAC,TB,LAC,LAC,LAC
2016,13,CAR,SEA,SEA,SEA,SEA,SEA
2016,13,IND,NYJ,NYJ,IND,IND,NYJ
2016,14,LV,KC,LV,KC,LV,KC
2016,14,PIT,BUF,PIT,PIT,PIT,PIT
2016,14,DEN,TEN,DEN,DEN,DEN,DEN
2016,14,NO,TB,TB,TB,NO,TB
2016,14,WAS,PHI,PHI,PHI,WAS,WAS
2016,14,ARI,MIA,ARI,ARI,ARI,MIA
2016,14,LAC,CAR,CAR,LAC,CAR,LAC
2016,14,CIN,CLE,CIN,CIN,CIN,CIN
2016,14,CHI,DET,DET,DET,DET,DET
2016,14,HOU,IND,IND,IND,HOU,IND
2016,14,MIN,JAX,MIN,MIN,MIN,MIN
2016,14,NYJ,SF,SF,SF,SF,SF
2016,14,ATL,LA,ATL,ATL,ATL,ATL
2016,14,SEA,GB,GB,GB,GB,GB
2016,14,DAL,NYG,DAL,DAL,DAL,DAL
2016,14,BAL,NE,NE,NE,NE,NE
2016,15,LA,SEA,SEA,SEA,SEA,SEA
2016,15,MIA,NYJ,MIA,MIA,MIA,MIA
2016,15,GB,CHI,GB,GB,GB,GB
2016,15,TB,DAL,DAL,DAL,DAL,DAL
2016,15,JAX,HOU,HOU,HOU,HOU,HOU
2016,15,CLE,BUF,BUF,BUF,BUF,BUF
2016,15,PHI,BAL,BAL,BAL,BAL,BAL
2016,15,TEN,KC,KC,KC,KC,KC
2016,15,DET,NYG,NYG,NYG,NYG,NYG
2016,15,IND,MIN,MIN,IND,MIN,MIN
2016,15,NO,ARI,ARI,NO,NO,ARI
2016,15,SF,ATL,ATL,ATL,ATL,ATL
2016,15,NE,DEN,NE,NE,NE,NE
2016,15,LV,LAC,LV,LAC,LV,LAC
2016,15,PIT,CIN,PIT,PIT,PIT,PIT
2016,15,CAR,WAS,WAS,WAS,WAS,WAS
2016,16,NYG,PHI,NYG,PHI,NYG,NYG
2016,16,MIA,BUF,MIA,BUF,MIA,MIA
2016,16,TB,NO,NO,NO,NO,NO
2016,16,NYJ,NE,NE,NE,NE,NE
2016,16,TEN,JAX,TEN,JAX,TEN,TEN
2016,16,MIN,GB,GB,GB,GB,GB
2016,16,LAC,CLE,LAC,CLE,LAC,LAC
2016,16,WAS,CHI,WAS,CHI,WAS,WAS
2016,16,ATL,CAR,ATL,CAR,ATL,ATL
2016,16,IND,LV,IND,LV,LV,LV
2016,16,ARI,SEA,SEA,SEA,SEA,SEA
2016,16,SF,LA,LA,LA,SF,LA
2016,16,CIN,HOU,HOU,HOU,HOU,HOU
2016,16,BAL,PIT,PIT,PIT,PIT,PIT
2016,16,DEN,KC,KC,KC,DEN,KC
2016,16,DET,DAL,DAL,DAL,DAL,DAL
2016,17,NO,ATL,ATL,ATL,ATL,ATL
2016,17,BAL,CIN,BAL,CIN,BAL,BAL
2016,17,NYG,WAS,WAS,WAS,NYG,WAS
2016,17,HOU,TEN,TEN,TEN,TEN,HOU
2016,17,CAR,TB,TB,TB,TB,TB
2016,17,GB,DET,GB,DET,GB,GB
2016,17,JAX,IND,IND,IND,IND,IND
2016,17,NE,MIA,NE,MIA,NE,NE
2016,17,CHI,MIN,MIN,MIN,MIN,MIN
2016,17,BUF,NYJ,BUF,NYJ,BUF,BUF
2016,17,DAL,PHI,DAL,PHI,DAL,DAL
2016,17,CLE,PIT,PIT,PIT,PIT,PIT
2016,17,ARI,LA,ARI,LA,ARI,ARI
2016,17,LV,DEN,LV,DEN,DEN,DEN
2016,17,KC,LAC,KC,LAC,KC,KC
2016,17,SEA,SF,SEA,SF,SEA,SEA
2016,18,LV,HOU,LV,HOU,LV,LV
2016,18,DET,SEA,SEA,SEA,DET,SEA
2016,18,MIA,PIT,PIT,PIT,PIT,PIT
2016,18,NYG,GB,GB,NYG,GB,GB
2016,18,SEA,ATL,ATL,ATL,ATL,SEA
2016,18,HOU,NE,NE,NE,NE,NE
2016,18,PIT,KC,PIT,KC,KC,PIT
2016,18,GB,DAL,DAL,DAL,GB,GB
2016,18,GB,ATL,GB,ATL,GB,GB
2016,18,PIT,NE,NE,NE,PIT,NE
2016,18,NE,ATL,NE,NE,NE,NE
2017,1,KC,NE,NE,NE,NE,NE
2017,1,NYJ,BUF,NYJ,BUF,BUF,BUF
2017,1,ATL,CHI,CHI,ATL,ATL,ATL
2017,1,BAL,CIN,BAL,BAL,CIN,BAL
2017,1,PIT,CLE,PIT,PIT,PIT,PIT
2017,1,ARI,DET,ARI,DET,ARI,DET
2017,1,JAX,HOU,HOU,HOU,HOU,HOU
2017,1,TB,MIA,MIA,TB,MIA,TB
2017,1,LV,TEN,LV,LV,LV,LV
2017,1,PHI,WAS,WAS,WAS,WAS,WAS
2017,1,IND,LA,IND,IND,LA,LA
2017,1,SEA,GB,GB,GB,GB,GB
2017,1,CAR,SF,SF,CAR,CAR,CAR
2017,1,NYG,DAL,DAL,DAL,DAL,DAL
2017,1,NO,MIN,NO,NO,NO,MIN
2017,1,LAC,DEN,DEN,LAC,DEN,DEN
2017,2,HOU,CIN,HOU,CIN,CIN,CIN
2017,2,CLE,BAL,BAL,BAL,BAL,BAL
2017,2,BUF,CAR,CAR,CAR,CAR,CAR
2017,2,ARI,IND,IND,ARI,ARI,IND
2017,2,TEN,JAX,JAX,TEN,JAX,TEN
2017,2,PHI,KC,KC,KC,KC,KC
2017,2,NE,NO,NE,NE,NE,NE
2017,2,MIN,PIT,PIT,PIT,PIT,PIT
2017,2,CHI,TB,TB,TB,TB,TB
2017,2,MIA,LAC,LAC,LAC,MIA,LAC
2017,2,NYJ,LV,LV,LV,LV,LV
2017,2,DAL,DEN,DEN,DAL,DEN,DAL
2017,2,WAS,LA,WAS,WAS,LA,WAS
2017,2,SF,SEA,SEA,SEA,SEA,SEA
2017,2,GB,ATL,GB,ATL,GB,GB
2017,2,DET,NYG,DET,DET,NYG,DET
2017,3,LA,SF,LA,LA,SF,LA
2017,3,BAL,JAX,BAL,BAL,BAL,BAL
2017,3,DEN,BUF,DEN,DEN,DEN,DEN
2017,3,NO,CAR,CAR,NO,CAR,CAR
2017,3,PIT,CHI,PIT,PIT,PIT,PIT
2017,3,ATL,DET,DET,ATL,ATL,ATL
2017,3,CLE,IND,IND,IND,IND,IND
2017,3,TB,MIN,TB,MIN,MIN,MIN
2017,3,HOU,NE,NE,NE,NE,NE
2017,3,MIA,NYJ,NYJ,NYJ,MIA,MIA
2017,3,NYG,PHI,NYG,PHI,NYG,PHI
2017,3,SEA,TEN,SEA,TEN,SEA,SEA
2017,3,CIN,GB,GB,GB,GB,GB
2017,3,KC,LAC,KC,KC,LAC,KC
2017,3,LV,WAS,WAS,LV,LV,WAS
2017,3,DAL,ARI,ARI,DAL,DAL,ARI
2017,4,CHI,GB,GB,GB,GB,GB
2017,4,NO,MIA,MIA,NO,NO,MIA
2017,4,BUF,ATL,ATL,ATL,ATL,ATL
2017,4,PIT,BAL,PIT,PIT,PIT,PIT
2017,4,CIN,CLE,CIN,CIN,CIN,CIN
2017,4,LA,DAL,DAL,DAL,DAL,DAL
2017,4,TEN,HOU,HOU,TEN,HOU,TEN
2017,4,DET,MIN,DET,DET,MIN,MIN
2017,4,CAR,NE,NE,NE,NE,NE
2017,4,JAX,NYJ,NYJ,JAX,JAX,NYJ
2017,4,SF,ARI,ARI,ARI,ARI,ARI
2017,4,PHI,LAC,PHI,LAC,PHI,LAC
2017,4,NYG,TB,TB,TB,NYG,TB
2017,4,LV,DEN,DEN,LV,LV,LV
2017,4,IND,SEA,SEA,SEA,SEA,SEA
2017,4,WAS,KC,KC,KC,KC,KC
2017,5,NE,TB,NE,NE,NE,NE
2017,5,BUF,CIN,CIN,BUF,CIN,BUF
2017,5,NYJ,CLE,NYJ,NYJ,NYJ,NYJ
2017,5,CAR,DET,DET,DET,DET,DET
2017,5,SF,IND,IND,SF,IND,IND
2017,5,TEN,MIA,MIA,TEN,MIA,MIA
2017,5,LAC,NYG,NYG,NYG,LAC,NYG
2017,5,ARI,PHI,ARI,PHI,ARI,PHI
2017,5,JAX,PIT,PIT,PIT,PIT,PIT
2017,5,SEA,LA,SEA,SEA,LA,LA
2017,5,BAL,LV,BAL,BAL,LV,LV
2017,5,GB,DAL,GB,GB,GB,GB
2017,5,KC,HOU,KC,KC,HOU,KC
2017,5,MIN,CHI,CHI,MIN,MIN,MIN
2017,6,PHI,CAR,PHI,PHI,PHI,CAR
2017,6,MIA,ATL,ATL,ATL,ATL,ATL
2017,6,CHI,BAL,BAL,CHI,BAL,BAL
2017,6,CLE,HOU,HOU,HOU,HOU,HOU
2017,6,GB,MIN,GB,GB,GB,GB
2017,6,DET,NO,DET,DET,DET,NO
2017,6,NE,NYJ,NE,NE,NE,NE
2017,6,SF,WAS,WAS,WAS,WAS,WAS
2017,6,TB,ARI,ARI,ARI,ARI,ARI
2017,6,LA,JAX,JAX,JAX,JAX,LA
2017,6,PIT,KC,KC,KC,KC,KC
2017,6,LAC,LV,LV,LV,LV,LV
2017,6,NYG,DEN,DEN,DEN,DEN,DEN
2017,6,IND,TEN,TEN,TEN,TEN,TEN
2017,7,KC,LV,KC,KC,KC,KC
2017,7,TB,BUF,BUF,BUF,BUF,BUF
2017,7,CAR,CHI,CHI,CAR,CAR,CAR
2017,7,TEN,CLE,TEN,TEN,TEN,TEN
2017,7,NO,GB,NO,GB,GB,GB
2017,7,JAX,IND,IND,JAX,IND,JAX
2017,7,ARI,LA,ARI,LA,ARI,LA
2017,7,NYJ,MIA,NYJ,NYJ,MIA,MIA
2017,7,BAL,MIN,BAL,MIN,MIN,MIN
2017,7,CIN,PIT,PIT,PIT,PIT,PIT
2017,7,DAL,SF,DAL,DAL,DAL,DAL
2017,7,DEN,LAC,DEN,DEN,DEN,LAC
2017,7,SEA,NYG,SEA,SEA,SEA,SEA
2017,7,ATL,NE,NE,NE,NE,NE
2017,7,WAS,PHI,WAS,PHI,WAS,WAS
2017,8,MIA,BAL,BAL,BAL,MIA,MIA
2017,8,MIN,CLE,MIN,MIN,MIN,MIN
2017,8,LV,BUF,BUF,LV,LV,BUF
2017,8,IND,CIN,CIN,CIN,IND,CIN
2017,8,LAC,NE,NE,NE,NE,NE
2017,8,CHI,NO,NO,NO,NO,NO
2017,8,ATL,NYJ,NYJ,ATL,ATL,ATL
2017,8,SF,PHI,PHI,PHI,PHI,PHI
2017,8,CAR,TB,CAR,CAR,TB,TB
2017,8,HOU,SEA,SEA,SEA,SEA,SEA
2017,8,DAL,WAS,WAS,DAL,DAL,DAL
2017,8,PIT,DET,PIT,DET,PIT,PIT
2017,8,DEN,KC,KC,KC,KC,KC
2017,9,BUF,NYJ,NYJ,BUF,NYJ,BUF
2017,9,ATL,CAR,CAR,ATL,ATL,ATL
2017,9,IND,HOU,HOU,HOU,HOU,HOU
2017,9,CIN,JAX,JAX,JAX,JAX,JAX
2017,9,TB,NO,NO,NO,NO,NO
2017,9,LA,NYG,LA,LA,LA,LA
2017,9,DEN,PHI,PHI,PHI,PHI,PHI
2017,9,BAL,TEN,BAL,TEN,BAL,BAL
2017,9,ARI,SF,ARI,ARI,ARI,ARI
2017,9,WAS,SEA,SEA,SEA,SEA,SEA
2017,9,KC,DAL,KC,KC,KC,KC
2017,9,LV,MIA,MIA,LV,LV,MIA
2017,9,DET,GB,GB,DET,GB,GB
2017,10,SEA,ARI,SEA,SEA,SEA,ARI
2017,10,NO,BUF,NO,BUF,NO,NO
2017,10,GB,CHI,CHI,CHI,GB,CHI
2017,10,CLE,DET,DET,DET,DET,DET
2017,10,PIT,IND,PIT,PIT,PIT,PIT
2017,10,LAC,JAX,JAX,JAX,JAX,JAX
2017,10,NYJ,TB,NYJ,TB,TB,TB
2017,10,CIN,TEN,CIN,TEN,TEN,TEN
2017,10,MIN,WAS,WAS,WAS,MIN,WAS
2017,10,HOU,LA,LA,LA,LA,LA
2017,10,DAL,ATL,DAL,ATL,ATL,ATL
2017,10,NYG,SF,SF,NYG,SF,SF
2017,10,NE,DEN,NE,NE,NE,NE
2017,10,MIA,CAR,CAR,CAR,MIA,CAR
2017,11,TEN,PIT,PIT,PIT,PIT,PIT
2017,11,DET,CHI,DET,DET,DET,DET
2017,11,JAX,CLE,JAX,JAX,JAX,JAX
2017,11,BAL,GB,BAL,GB,GB,GB
2017,11,ARI,HOU,ARI,HOU,ARI,ARI
2017,11,LA,MIN,MIN,LA,LA,MIN
2017,11,WAS,NO,NO,NO,NO,NO
2017,11,KC,NYG,KC,KC,KC,KC
2017,11,BUF,LAC,BUF,LAC,BUF,LAC
2017,11,CIN,DEN,CIN,DEN,DEN,CIN
2017,11,NE,LV,NE,NE,NE,NE
2017,11,PHI,DAL,PHI,DAL,PHI,PHI
2017,11,ATL,SEA,SEA,ATL,ATL,SEA
2017,12,MIN,DET,MIN,DET,MIN,MIN
2017,12,LAC,DAL,DAL,DAL,DAL,DAL
2017,12,NYG,WAS,WAS,WAS,WAS,WAS
2017,12,TB,ATL,ATL,ATL,ATL,ATL
2017,12,CLE,CIN,CIN,CIN,CIN,CIN
2017,12,TEN,IND,TEN,TEN,IND,TEN
2017,12,BUF,KC,KC,KC,KC,KC
2017,12,MIA,NE,NE,NE,NE,NE
2017,12,CAR,NYJ,CAR,CAR,CAR,CAR
2017,12,CHI,PHI,PHI,PHI,PHI,PHI
2017,12,NO,LA,LA,LA,LA,LA
2017,12,SEA,SF,SEA,SEA,SEA,SEA
2017,12,JAX,ARI,JAX,JAX,ARI,JAX
2017,12,DEN,LV,LV,LV,DEN,LV
2017,12,GB,PIT,PIT,PIT,GB,PIT
2017,12,HOU,BAL,BAL,BAL,BAL,BAL
2017,13,WAS,DAL,DAL,DAL,WAS,WAS
2017,13,MIN,ATL,MIN,ATL,MIN,ATL
2017,13,DET,BAL,BAL,DET,DET,BAL
2017,13,NE,BUF,NE,NE,NE,NE
2017,13,SF,CHI,CHI,SF,CHI,CHI
2017,13,TB,GB,GB,TB,GB,GB
2017,13,IND,JAX,JAX,JAX,JAX,JAX
2017,13,DEN,MIA,DEN,DEN,DEN,MIA
2017,13,CAR,NO,CAR,NO,NO,NO
2017,13,KC,NYJ,KC,KC,KC,KC
2017,13,HOU,TEN,TEN,TEN,HOU,TEN
2017,13,CLE,LAC,LAC,LAC,LAC,LAC
2017,13,LA,ARI,LA,ARI,ARI,LA
2017,13,NYG,LV,LV,LV,LV,LV
2017,13,PHI,SEA,PHI,PHI,PHI,PHI
2017,13,PIT,CIN,PIT,PIT,PIT,PIT
2017,14,NO,ATL,ATL,ATL,ATL,ATL
2017,14,IND,BUF,BUF,BUF,BUF,BUF
2017,14,MIN,CAR,MIN,MIN,MIN,MIN
2017,14,CHI,CIN,CIN,CIN,CIN,CIN
2017,14,GB,CLE,GB,GB,GB,GB
2017,14,SF,HOU,HOU,HOU,HOU,HOU
2017,14,SEA,JAX,SEA,SEA,SEA,SEA
2017,14,LV,KC,KC,KC,LV,KC
2017,14,DET,TB,DET,DET,DET,TB
2017,14,TEN,ARI,ARI,ARI,ARI,ARI
2017,14,NYJ,DEN,NYJ,DEN,DEN,DEN
2017,14,WAS,LAC,LAC,LAC,WAS,LAC
2017,14,PHI,LA,PHI,PHI,PHI,PHI
2017,14,DAL,NYG,DAL,DAL,DAL,DAL
2017,14,BAL,PIT,PIT,PIT,PIT,PIT
2017,14,NE,MIA,NE,NE,NE,NE
2017,15,DEN,IND,DEN,IND,DEN,DEN
2017,15,CHI,DET,CHI,DET,DET,DET
2017,15,LAC,KC,KC,KC,LAC,KC
2017,15,MIA,BUF,BUF,MIA,BUF,BUF
2017,15,GB,CAR,CAR,CAR,GB,CAR
2017,15,BAL,CLE,BAL,BAL,BAL,BAL
2017,15,HOU,JAX,JAX,JAX,JAX,JAX
2017,15,CIN,MIN,MIN,MIN,MIN,MIN
2017,15,NYJ,NO,NO,NO,NO,NO
2017,15,PHI,NYG,PHI,PHI,PHI,PHI
2017,15,ARI,WAS,WAS,WAS,ARI,WAS
2017,15,LA,SEA,SEA,SEA,SEA,SEA
2017,15,NE,PIT,NE,PIT,PIT,NE
2017,15,TEN,SF,TEN,TEN,TEN,SF
2017,15,DAL,LV,DAL,LV,DAL,DAL
2017,15,ATL,TB,ATL,ATL,ATL,ATL
2017,16,IND,BAL,BAL,BAL,BAL,BAL
2017,16,MIN,GB,MIN,MIN,GB,MIN
2017,16,TB,CAR,CAR,CAR,CAR,CAR
2017,16,CLE,CHI,CHI,CHI,CHI,CHI
2017,16,DET,CIN,DET,DET,DET,DET
2017,16,MIA,KC,KC,KC,MIA,KC
2017,16,BUF,NE,NE,NE,NE,NE
2017,16,ATL,NO,NO,ATL,ATL,NO
2017,16,LAC,NYJ,LAC,NYJ,LAC,LAC
2017,16,LA,TEN,LA,LA,LA,LA
2017,16,DEN,WAS,WAS,WAS,DEN,WAS
2017,16,JAX,SF,JAX,JAX,JAX,JAX
2017,16,NYG,ARI,ARI,ARI,ARI,ARI
2017,16,SEA,DAL,DAL,SEA,SEA,DAL
2017,16,PIT,HOU,PIT,PIT,PIT,PIT
2017,16,LV,PHI,PHI,LV,PHI,PHI
2017,17,CAR,ATL,ATL,ATL,CAR,ATL
2017,17,CIN,BAL,BAL,BAL,BAL,BAL
2017,17,GB,DET,DET,DET,GB,DET
2017,17,HOU,IND,HOU,HOU,IND,HOU
2017,17,BUF,MIA,BUF,MIA,MIA,BUF
2017,17,CHI,MIN,MIN,MIN,MIN,MIN
2017,17,NYJ,NE,NE,NE,NE,NE
2017,17,WAS,NYG,WAS,NYG,WAS,WAS
2017,17,DAL,PHI,PHI,DAL,PHI,PHI
2017,17,CLE,PIT,PIT,PIT,PIT,PIT
2017,17,NO,TB,NO,NO,NO,NO
2017,17,JAX,TEN,JAX,JAX,JAX,JAX
2017,17,KC,DEN,KC,KC,KC,KC
2017,17,LV,LAC,LAC,LAC,LV,LAC
2017,17,SF,LA,LA,LA,LA,LA
2017,17,ARI,SEA,SEA,SEA,SEA,SEA
2017,18,TEN,KC,KC,KC,TEN,KC
2017,18,ATL,LA,LA,ATL,ATL,LA
2017,18,BUF,JAX,JAX,JAX,JAX,BUF
2017,18,CAR,NO,NO,CAR,NO,NO
2017,18,ATL,PHI,ATL,ATL,PHI,ATL
2017,18,TEN,NE,NE,NE,NE,NE
2017,18,JAX,PIT,PIT,PIT,PIT,PIT
2017,18,NO,MIN,MIN,NO,MIN,MIN
2017,18,JAX,NE,NE,NE,JAX,NE
2017,18,MIN,PHI,MIN,MIN,PHI,MIN
2017,18,PHI,NE,NE,NE,PHI,NE
2018,1,ATL,PHI,PHI,PHI,PHI,PHI
2018,1,BUF,BAL,BAL,BAL,BAL,BAL
2018,1,CIN,IND,IND,IND,IND,CIN
2018,1,HOU,NE,NE,NE,NE,NE
2018,1,JAX,NYG,JAX,JAX,NYG,NYG
2018,1,PIT,CLE,PIT,PIT,PIT,PIT
2018,1,SF,MIN,SF,MIN,MIN,MIN
2018,1,TB,NO,NO,NO,NO,NO
2018,1,TEN,MIA,TEN,TEN,MIA,MIA
2018,1,KC,LAC,LAC,KC,KC,LAC
2018,1,DAL,CAR,CAR,DAL,DAL,CAR
2018,1,SEA,DEN,SEA,SEA,SEA,SEA
2018,1,WAS,ARI,ARI,ARI,ARI,ARI
2018,1,CHI,GB,GB,GB,GB,GB
2018,1,NYJ,DET,DET,DET,NYJ,DET
2018,1,LA,LV,LA,LA,LV,LV
2018,2,BAL,CIN,BAL,CIN,BAL,CIN
2018,2,CAR,ATL,CAR,ATL,ATL,ATL
2018,2,CLE,NO,NO,NO,NO,NO
2018,2,HOU,TEN,HOU,TEN,HOU,TEN
2018,2,IND,WAS,WAS,WAS,WAS,WAS
2018,2,KC,PIT,PIT,KC,PIT,PIT
2018,2,LAC,BUF,BUF,LAC,LAC,BUF
2018,2,MIA,NYJ,MIA,NYJ,NYJ,NYJ
2018,2,MIN,GB,GB,GB,GB,GB
2018,2,PHI,TB,PHI,PHI,PHI,PHI
2018,2,ARI,LA,ARI,LA,LA,LA
2018,2,DET,SF,SF,SF,SF,SF
2018,2,NE,JAX,NE,NE,JAX,NE
2018,2,LV,DEN,DEN,LV,DEN,DEN
2018,2,NYG,DAL,DAL,DAL,DAL,NYG
2018,2,SEA,CHI,CHI,SEA,CHI,SEA
2018,3,NYJ,CLE,NYJ,CLE,NYJ,CLE
2018,3,BUF,MIN,MIN,MIN,MIN,MIN
2018,3,CIN,CAR,CIN,CIN,CIN,CAR
2018,3,DEN,BAL,BAL,BAL,BAL,BAL
2018,3,GB,WAS,GB,GB,GB,GB
2018,3,IND,PHI,PHI,PHI,PHI,PHI
2018,3,NO,ATL,ATL,ATL,ATL,ATL
2018,3,NYG,HOU,NYG,HOU,NYG,HOU
2018,3,LV,MIA,MIA,LV,LV,MIA
2018,3,SF,KC,KC,KC,KC,KC
2018,3,TEN,JAX,JAX,JAX,JAX,JAX
2018,3,LAC,LA,LAC,LA,LA,LA
2018,3,CHI,ARI,CHI,ARI,ARI,ARI
2018,3,DAL,SEA,SEA,SEA,SEA,SEA
2018,3,NE,DET,NE,NE,NE,NE
2018,3,PIT,TB,PIT,PIT,TB,TB
2018,4,MIN,LA,LA,LA,LA,LA
2018,4,BUF,GB,GB,GB,GB,GB
2018,4,CIN,ATL,CIN,ATL,ATL,ATL
2018,4,DET,DAL,DAL,DAL,DAL,DAL
2018,4,HOU,IND,IND,IND,HOU,IND
2018,4,MIA,NE,NE,NE,NE,NE
2018,4,NYJ,JAX,JAX,JAX,JAX,JAX
2018,4,PHI,TEN,PHI,PHI,PHI,PHI
2018,4,TB,CHI,CHI,CHI,CHI,TB
2018,4,CLE,LV,CLE,LV,LV,LV
2018,4,SEA,ARI,SEA,SEA,ARI,SEA
2018,4,NO,NYG,NO,NO,NO,NO
2018,4,SF,LAC,LAC,LAC,SF,LAC
2018,4,BAL,PIT,PIT,PIT,PIT,PIT
2018,4,KC,DEN,KC,KC,KC,KC
2018,5,IND,NE,NE,NE,NE,NE
2018,5,ATL,PIT,PIT,PIT,ATL,PIT
2018,5,BAL,CLE,BAL,BAL,BAL,BAL
2018,5,DEN,NYJ,DEN,DEN,DEN,DEN
2018,5,GB,DET,GB,GB,GB,GB
2018,5,JAX,KC,KC,KC,JAX,KC
2018,5,MIA,CIN,CIN,CIN,CIN,CIN
2018,5,NYG,CAR,CAR,CAR,CAR,CAR
2018,5,TEN,BUF,TEN,TEN,BUF,TEN
2018,5,LV,LAC,LAC,LAC,LV,LAC
2018,5,ARI,SF,SF,SF,ARI,SF
2018,5,LA,SEA,LA,LA,LA,LA
2018,5,MIN,PHI,PHI,PHI,PHI,PHI
2018,5,DAL,HOU,DAL,DAL,HOU,DAL
