,season,week,week_type,game_id,game_details_id,game_time,game_date,home_team,away_team,home_team_score,away_team_score,home_points_overtime_total,visitor_points_overtime_total,home_points_q1,home_points_q2,home_points_q3,home_points_q4,home_passing_yards,home_passing_touchdowns,home_rushing_yards,home_rushing_touchdowns,visitor_points_q1,visitor_points_q2,visitor_points_q3,visitor_points_q4,visitor_passing_yards,visitor_passing_touchdowns,visitor_rushing_yards,visitor_rushing_touchdowns,phase
134,2022,9,REG,95745c73-d24c-11ec-b23d-d15a91047884,,2022-11-07 01:20:00+00:00,2022-11-07,Kansas City Chiefs,Tennessee Titans,,,,,,,,,,,,,,,,,,,,,
135,2022,9,REG,95746340-d24c-11ec-b23d-d15a91047884,,2022-11-08 01:15:00+00:00,2022-11-08,New Orleans Saints,Baltimore Ravens,,,,,,,,,,,,,,,,,,,,,
136,2022,10,REG,95746a29-d24c-11ec-b23d-d15a91047884,,2022-11-11 01:15:00+00:00,2022-11-11,Carolina Panthers,Atlanta Falcons,,,,,,,,,,,,,,,,,,,,,
137,2022,10,REG,957471a0-d24c-11ec-b23d-d15a91047884,,2022-11-13 14:30:00+00:00,2022-11-13,Tampa Bay Buccaneers,Seattle Seahawks,,,,,,,,,,,,,,,,,,,,,
138,2022,10,REG,95747922-d24c-11ec-b23d-d15a91047884,,2022-11-13 18:00:00+00:00,2022-11-13,Buffalo Bills,Minnesota Vikings,,,,,,,,,,,,,,,,,,,,,
139,2022,10,REG,9574802f-d24c-11ec-b23d-d15a91047884,,2022-11-13 18:00:00+00:00,2022-11-13,Chicago Bears,Detroit Lions,,,,,,,,,,,,,,,,,,,,,
140,2022,10,REG,957486fb-d24c-11ec-b23d-d15a91047884,,2022-11-13 18:00:00+00:00,2022-11-13,Kansas City Chiefs,Jacksonville Jaguars,,,,,,,,,,,,,,,,,,,,,
141,2022,10,REG,95748d8a-d24c-11ec-b23d-d15a91047884,,2022-11-13 18:00:00+00:00,2022-11-13,Miami Dolphins,Cleveland Browns,,,,,,,,,,,,,,,,,,,,,
142,2022,10,REG,95749454-d24c-11ec-b23d-d15a91047884,,2022-11-13 18:00:00+00:00,2022-11-13,New York Giants,Houston Texans,,,,,,,,,,,,,,,,,,,,,
143,2022,10,REG,95749af6-d24c-11ec-b23d-d15a91047884,,2022-11-13 18:00:00+00:00,2022-11-13,Pittsburgh Steelers,New Orleans Saints,,,,,,,,,,,,,,,,,,,,,
144,2022,10,REG,9574a185-d24c-11ec-b23d-d15a91047884,,2022-11-13 18:00:00+00:00,2022-11-13,Tennessee Titans,Denver Broncos,,,,,,,,,,,,,,,,,,,,,
145,2022,10,REG,9574a807-d24c-11ec-b23d-d15a91047884,,2022-11-13 21:05:00+00:00,2022-11-13,Las Vegas Raiders,Indianapolis Colts,,,,,,,,,,,,,,,,,,,,,
146,2022,10,REG,9574b063-d24c-11ec-b23d-d15a91047884,,2022-11-13 21:25:00+00:00,2022-11-13,Green Bay Packers,Dallas Cowboys,,,,,,,,,,,,,,,,,,,,,
147,2022,10,REG,9574b73b-d24c-11ec-b23d-d15a91047884,,2022-11-13 21:25:00+00:00,2022-11-13,Los Angeles Rams,Arizona Cardinals,,,,,,,,,,,,,,,,,,,,,
148,2022,10,REG,9574beef-d24c-11ec-b23d-d15a91047884,,2022-11-14 01:20:00+00:00,2022-11-14,San Francisco 49ers,Los Angeles Chargers,,,,,,,,,,,,,,,,,,,,,
149,2022,10,REG,9574c667-d24c-11ec-b23d-d15a91047884,,2022-11-15 01:15:00+00:00,2022-11-15,Philadelphia Eagles,Washington Commanders,,,,,,,,,,,,,,,,,,,,,
150,2022,11,REG,9574cbf7-d24c-11ec-b23d-d15a91047884,,2022-11-18 01:15:00+00:00,2022-11-18,Green Bay Packers,Tennessee Titans,,,,,,,,,,,,,,,,,,,,,
151,2022,11,REG,9574d1d5-d24c-11ec-b23d-d15a91047884,,2022-11-20 18:00:00+00:00,2022-11-20,Atlanta Falcons,Chicago Bears,,,,,,,,,,,,,,,,,,,,,
152,2022,11,REG,9574d723-d24c-11ec-b23d-d15a91047884,,2022-11-20 18:00:00+00:00,2022-11-20,Baltimore Ravens,Carolina Panthers,,,,,,,,,,,,,,,,,,,,,
153,2022,11,REG,9574db42-d24c-11ec-b23d-d15a91047884,,2022-11-20 18:00:00+00:00,2022-11-20,Buffalo Bills,Cleveland Browns,,,,,,,,,,,,,,,,,,,,,
154,2022,11,REG,9574df52-d24c-11ec-b23d-d15a91047884,,2022-11-20 18:00:00+00:00,2022-11-20,Houston Texans,Washington Commanders,,,,,,,,,,,,,,,,,,,,,
155,2022,11,REG,9574e3a7-d24c-11ec-b23d-d15a91047884,,2022-11-20 18:00:00+00:00,2022-11-20,Indianapolis Colts,Philadelphia Eagles,,,,,,,,,,,,,,,,,,,,,
156,2022,11,REG,9574e79d-d24c-11ec-b23d-d15a91047884,,2022-11-20 18:00:00+00:00,2022-11-20,New England Patriots,New York Jets,,,,,,,,,,,,,,,,,,,,,
157,2022,11,REG,9574eb7c-d24c-11ec-b23d-d15a91047884,,2022-11-20 18:00:00+00:00,2022-11-20,New Orleans Saints,Los Angeles Rams,,,,,,,,,,,,,,,,,,,,,
158,2022,11,REG,9574efdf-d24c-11ec-b23d-d15a91047884,,2022-11-20 18:00:00+00:00,2022-11-20,New York Giants,Detroit Lions,,,,,,,,,,,,,,,,,,,,,
159,2022,11,REG,9574f418-d24c-11ec-b23d-d15a91047884,,2022-11-20 21:05:00+00:00,2022-11-20,Denver Broncos,Las Vegas Raiders,,,,,,,,,,,,,,,,,,,,,
160,2022,11,REG,9574f84f-d24c-11ec-b23d-d15a91047884,,2022-11-20 21:25:00+00:00,2022-11-20,Los Angeles Chargers,Kansas City Chiefs,,,,,,,,,,,,,,,,,,,,,
161,2022,11,REG,9574fc3c-d24c-11ec-b23d-d15a91047884,,2022-11-20 21:25:00+00:00,2022-11-20,Minnesota Vikings,Dallas Cowboys,,,,,,,,,,,,,,,,,,,,,
162,2022,11,REG,9575004b-d24c-11ec-b23d-d15a91047884,,2022-11-21 01:20:00+00:00,2022-11-21,Pittsburgh Steelers,Cincinnati Bengals,,,,,,,,,,,,,,,,,,,,,
163,2022,11,REG,957504c4-d24c-11ec-b23d-d15a91047884,,2022-11-22 01:15:00+00:00,2022-11-22,Arizona Cardinals,San Francisco 49ers,,,,,,,,,,,,,,,,,,,,,
164,2022,12,REG,957508cf-d24c-11ec-b23d-d15a91047884,,2022-11-24 17:30:00+00:00,2022-11-24,Detroit Lions,Buffalo Bills,,,,,,,,,,,,,,,,,,,,,
165,2022,12,REG,95750cfc-d24c-11ec-b23d-d15a91047884,,2022-11-24 21:30:00+00:00,2022-11-24,Dallas Cowboys,New York Giants,,,,,,,,,,,,,,,,,,,,,
166,2022,12,REG,9575113e-d24c-11ec-b23d-d15a91047884,,2022-11-25 01:20:00+00:00,2022-11-25,Minnesota Vikings,New England Patriots,,,,,,,,,,,,,,,,,,,,,
167,2022,12,REG,95751529-d24c-11ec-b23d-d15a91047884,,2022-11-27 18:00:00+00:00,2022-11-27,Carolina Panthers,Denver Broncos,,,,,,,,,,,,,,,,,,,,,
168,2022,12,REG,95751a31-d24c-11ec-b23d-d15a91047884,,2022-11-27 18:00:00+00:00,2022-11-27,Cleveland Browns,Tampa Bay Buccaneers,,,,,,,,,,,,,,,,,,,,,
169,2022,12,REG,95751f08-d24c-11ec-b23d-d15a91047884,,2022-11-27 18:00:00+00:00,2022-11-27,Jacksonville Jaguars,Baltimore Ravens,,,,,,,,,,,,,,,,,,,,,
170,2022,12,REG,957522f1-d24c-11ec-b23d-d15a91047884,,2022-11-27 18:00:00+00:00,2022-11-27,Miami Dolphins,Houston Texans,,,,,,,,,,,,,,,,,,,,,
171,2022,12,REG,957526c5-d24c-11ec-b23d-d15a91047884,,2022-11-27 18:00:00+00:00,2022-11-27,New York Jets,Chicago Bears,,,,,,,,,,,,,,,,,,,,,
172,2022,12,REG,95752adb-d24c-11ec-b23d-d15a91047884,,2022-11-27 18:00:00+00:00,2022-11-27,Tennessee Titans,Cincinnati Bengals,,,,,,,,,,,,,,,,,,,,,
173,2022,12,REG,95752f48-d24c-11ec-b23d-d15a91047884,,2022-11-27 18:00:00+00:00,2022-11-27,Washington Commanders,Atlanta Falcons,,,,,,,,,,,,,,,,,,,,,
174,2022,12,REG,9575332e-d24c-11ec-b23d-d15a91047884,,2022-11-27 21:05:00+00:00,2022-11-27,Arizona Cardinals,Los Angeles Chargers,,,,,,,,,,,,,,,,,,,,,
175,2022,12,REG,9575372f-d24c-11ec-b23d-d15a91047884,,2022-11-27 21:05:00+00:00,2022-11-27,Seattle Seahawks,Las Vegas Raiders,,,,,,,,,,,,,,,,,,,,,
176,2022,12,REG,95753b63-d24c-11ec-b23d-d15a91047884,,2022-11-27 21:25:00+00:00,2022-11-27,Kansas City Chiefs,Los Angeles Rams,,,,,,,,,,,,,,,,,,,,,
177,2022,12,REG,95753f79-d24c-11ec-b23d-d15a91047884,,2022-11-27 21:25:00+00:00,2022-11-27,San Francisco 49ers,New Orleans Saints,,,,,,,,,,,,,,,,,,,,,
178,2022,12,REG,9575435c-d24c-11ec-b23d-d15a91047884,,2022-11-28 01:20:00+00:00,2022-11-28,Philadelphia Eagles,Green Bay Packers,,,,,,,,,,,,,,,,,,,,,
179,2022,12,REG,9575472a-d24c-11ec-b23d-d15a91047884,,2022-11-29 01:15:00+00:00,2022-11-29,Indianapolis Colts,Pittsburgh Steelers,,,,,,,,,,,,,,,,,,,,,
180,2022,13,REG,ba0e8213-d24c-11ec-b23d-d15a91047884,,2022-12-02 01:15:00+00:00,2022-12-02,New England Patriots,Buffalo Bills,,,,,,,,,,,,,,,,,,,,,
181,2022,13,REG,ba0e9b6e-d24c-11ec-b23d-d15a91047884,,2022-12-04 18:00:00+00:00,2022-12-04,Atlanta Falcons,Pittsburgh Steelers,,,,,,,,,,,,,,,,,,,,,
182,2022,13,REG,ba0ea71e-d24c-11ec-b23d-d15a91047884,,2022-12-04 18:00:00+00:00,2022-12-04,Baltimore Ravens,Denver Broncos,,,,,,,,,,,,,,,,,,,,,
183,2022,13,REG,ba0eb19b-d24c-11ec-b23d-d15a91047884,,2022-12-04 18:00:00+00:00,2022-12-04,Chicago Bears,Green Bay Packers,,,,,,,,,,,,,,,,,,,,,
184,2022,13,REG,ba0eba85-d24c-11ec-b23d-d15a91047884,,2022-12-04 18:00:00+00:00,2022-12-04,Detroit Lions,Jacksonville Jaguars,,,,,,,,,,,,,,,,,,,,,
185,2022,13,REG,ba0f6ad4-d24c-11ec-b23d-d15a91047884,,2022-12-04 18:00:00+00:00,2022-12-04,Houston Texans,Cleveland Browns,,,,,,,,,,,,,,,,,,,,,
186,2022,13,REG,ba0f83c3-d24c-11ec-b23d-d15a91047884,,2022-12-04 18:00:00+00:00,2022-12-04,Minnesota Vikings,New York Jets,,,,,,,,,,,,,,,,,,,,,
187,2022,13,REG,ba0f8d4b-d24c-11ec-b23d-d15a91047884,,2022-12-04 18:00:00+00:00,2022-12-04,New York Giants,Washington Commanders,,,,,,,,,,,,,,,,,,,,,
188,2022,13,REG,ba0f95eb-d24c-11ec-b23d-d15a91047884,,2022-12-04 18:00:00+00:00,2022-12-04,Philadelphia Eagles,Tennessee Titans,,,,,,,,,,,,,,,,,,,,,
189,2022,13,REG,ba0f9dfa-d24c-11ec-b23d-d15a91047884,,2022-12-04 21:05:00+00:00,2022-12-04,Los Angeles Rams,Seattle Seahawks,,,,,,,,,,,,,,,,,,,,,
190,2022,13,REG,ba0fa903-d24c-11ec-b23d-d15a91047884,,2022-12-04 21:05:00+00:00,2022-12-04,San Francisco 49ers,Miami Dolphins,,,,,,,,,,,,,,,,,,,,,
191,2022,13,REG,ba0fb3e6-d24c-11ec-b23d-d15a91047884,,2022-12-04 21:25:00+00:00,2022-12-04,Cincinnati Bengals,Kansas City Chiefs,,,,,,,,,,,,,,,,,,,,,
192,2022,13,REG,ba0fbcea-d24c-11ec-b23d-d15a91047884,,2022-12-04 21:25:00+00:00,2022-12-04,Las Vegas Raiders,Los Angeles Chargers,,,,,,,,,,,,,,,,,,,,,
193,2022,13,REG,ba0fc5a8-d24c-11ec-b23d-d15a91047884,,2022-12-05 01:20:00+00:00,2022-12-05,Dallas Cowboys,Indianapolis Colts,,,,,,,,,,,,,,,,,,,,,
194,2022,13,REG,ba0fcdc5-d24c-11ec-b23d-d15a91047884,,2022-12-06 01:15:00+00:00,2022-12-06,Tampa Bay Buccaneers,New Orleans Saints,,,,,,,,,,,,,,,,,,,,,
195,2022,14,REG,ba0fd706-d24c-11ec-b23d-d15a91047884,,2022-12-09 01:15:00+00:00,2022-12-09,Los Angeles Rams,Las Vegas Raiders,,,,,,,,,,,,,,,,,,,,,
196,2022,14,REG,ba0fdf9e-d24c-11ec-b23d-d15a91047884,,2022-12-11 18:00:00+00:00,2022-12-11,Buffalo Bills,New York Jets,,,,,,,,,,,,,,,,,,,,,
197,2022,14,REG,ba0fe970-d24c-11ec-b23d-d15a91047884,,2022-12-11 18:00:00+00:00,2022-12-11,Cincinnati Bengals,Cleveland Browns,,,,,,,,,,,,,,,,,,,,,
198,2022,14,REG,ba0ff31e-d24c-11ec-b23d-d15a91047884,,2022-12-11 18:00:00+00:00,2022-12-11,Dallas Cowboys,Houston Texans,,,,,,,,,,,,,,,,,,,,,
199,2022,14,REG,ba0ffb11-d24c-11ec-b23d-d15a91047884,,2022-12-11 18:00:00+00:00,2022-12-11,Detroit Lions,Minnesota Vikings,,,,,,,,,,,,,,,,,,,,,
200,2022,14,REG,ba1002d9-d24c-11ec-b23d-d15a91047884,,2022-12-11 18:00:00+00:00,2022-12-11,New York Giants,Philadelphia Eagles,,,,,,,,,,,,,,,,,,,,,
201,2022,14,REG,ba100d39-d24c-11ec-b23d-d15a91047884,,2022-12-11 18:00:00+00:00,2022-12-11,Pittsburgh Steelers,Baltimore Ravens,,,,,,,,,,,,,,,,,,,,,
202,2022,14,REG,ba1015df-d24c-11ec-b23d-d15a91047884,,2022-12-11 18:00:00+00:00,2022-12-11,Tennessee Titans,Jacksonville Jaguars,,,,,,,,,,,,,,,,,,,,,
203,2022,14,REG,ba101e7e-d24c-11ec-b23d-d15a91047884,,2022-12-11 21:05:00+00:00,2022-12-11,Los Angeles Chargers,Miami Dolphins,,,,,,,,,,,,,,,,,,,,,
204,2022,14,REG,ba102760-d24c-11ec-b23d-d15a91047884,,2022-12-11 21:25:00+00:00,2022-12-11,Seattle Seahawks,Carolina Panthers,,,,,,,,,,,,,,,,,,,,,
205,2022,14,REG,ba102f4c-d24c-11ec-b23d-d15a91047884,,2022-12-11 21:25:00+00:00,2022-12-11,San Francisco 49ers,Tampa Bay Buccaneers,,,,,,,,,,,,,,,,,,,,,
206,2022,14,REG,ba103839-d24c-11ec-b23d-d15a91047884,,2022-12-12 01:20:00+00:00,2022-12-12,Denver Broncos,Kansas City Chiefs,,,,,,,,,,,,,,,,,,,,,
207,2022,14,REG,ba104041-d24c-11ec-b23d-d15a91047884,,2022-12-13 01:15:00+00:00,2022-12-13,Arizona Cardinals,New England Patriots,,,,,,,,,,,,,,,,,,,,,
208,2022,15,REG,ba104950-d24c-11ec-b23d-d15a91047884,,2022-12-16 01:15:00+00:00,2022-12-16,Seattle Seahawks,San Francisco 49ers,,,,,,,,,,,,,,,,,,,,,
209,2022,15,REG,ba107716-d24c-11ec-b23d-d15a91047884,,2022-12-18 18:00:00+00:00,2022-12-18,Carolina Panthers,Pittsburgh Steelers,,,,,,,,,,,,,,,,,,,,,
210,2022,15,REG,ba107f18-d24c-11ec-b23d-d15a91047884,,2022-12-18 18:00:00+00:00,2022-12-18,Chicago Bears,Philadelphia Eagles,,,,,,,,,,,,,,,,,,,,,
211,2022,15,REG,ba1087d8-d24c-11ec-b23d-d15a91047884,,2022-12-18 18:00:00+00:00,2022-12-18,Houston Texans,Kansas City Chiefs,,,,,,,,,,,,,,,,,,,,,
212,2022,15,REG,ba109050-d24c-11ec-b23d-d15a91047884,,2022-12-18 18:00:00+00:00,2022-12-18,Jacksonville Jaguars,Dallas Cowboys,,,,,,,,,,,,,,,,,,,,,
213,2022,15,REG,ba109888-d24c-11ec-b23d-d15a91047884,,2022-12-18 18:00:00+00:00,2022-12-18,New York Jets,Detroit Lions,,,,,,,,,,,,,,,,,,,,,
214,2022,15,REG,ba10a158-d24c-11ec-b23d-d15a91047884,,2022-12-18 21:05:00+00:00,2022-12-18,Denver Broncos,Arizona Cardinals,,,,,,,,,,,,,,,,,,,,,
215,2022,15,REG,ba10a983-d24c-11ec-b23d-d15a91047884,,2022-12-18 21:25:00+00:00,2022-12-18,Los Angeles Chargers,Tennessee Titans,,,,,,,,,,,,,,,,,,,,,
216,2022,15,REG,ba10b150-d24c-11ec-b23d-d15a91047884,,2022-12-18 21:25:00+00:00,2022-12-18,Tampa Bay Buccaneers,Cincinnati Bengals,,,,,,,,,,,,,,,,,,,,,
217,2022,15,REG,ba10b55a-d24c-11ec-b23d-d15a91047884,,2022-12-19 01:20:00+00:00,2022-12-19,Las Vegas Raiders,New England Patriots,,,,,,,,,,,,,,,,,,,,,
218,2022,15,REG,ba10ba3f-d24c-11ec-b23d-d15a91047884,,2022-12-20 01:15:00+00:00,2022-12-20,Green Bay Packers,Los Angeles Rams,,,,,,,,,,,,,,,,,,,,,
219,2022,15,REG,ba105120-d24c-11ec-b23d-d15a91047884,,,,Buffalo Bills,Miami Dolphins,,,,,,,,,,,,,,,,,,,,,
220,2022,15,REG,ba1058d2-d24c-11ec-b23d-d15a91047884,,,,Cleveland Browns,Baltimore Ravens,,,,,,,,,,,,,,,,,,,,,
221,2022,15,REG,ba10604a-d24c-11ec-b23d-d15a91047884,,,,Minnesota Vikings,Indianapolis Colts,,,,,,,,,,,,,,,,,,,,,
222,2022,15,REG,ba1067eb-d24c-11ec-b23d-d15a91047884,,,,New Orleans Saints,Atlanta Falcons,,,,,,,,,,,,,,,,,,,,,
223,2022,15,REG,ba106f84-d24c-11ec-b23d-d15a91047884,,,,Washington Commanders,New York Giants,,,,,,,,,,,,,,,,,,,,,
224,2022,16,REG,ba10bf69-d24c-11ec-b23d-d15a91047884,,2022-12-23 01:15:00+00:00,2022-12-23,New York Jets,Jacksonville Jaguars,,,,,,,,,,,,,,,,,,,,,
225,2022,16,REG,ba10c3fc-d24c-11ec-b23d-d15a91047884,,2022-12-24 18:00:00+00:00,2022-12-24,Baltimore Ravens,Atlanta Falcons,,,,,,,,,,,,,,,,,,,,,
226,2022,16,REG,ba10c8ea-d24c-11ec-b23d-d15a91047884,,2022-12-24 18:00:00+00:00,2022-12-24,Carolina Panthers,Detroit Lions,,,,,,,,,,,,,,,,,,,,,
227,2022,16,REG,ba10cf37-d24c-11ec-b23d-d15a91047884,,2022-12-24 18:00:00+00:00,2022-12-24,Chicago Bears,Buffalo Bills,,,,,,,,,,,,,,,,,,,,,
228,2022,16,REG,ba10d466-d24c-11ec-b23d-d15a91047884,,2022-12-24 18:00:00+00:00,2022-12-24,Cleveland Browns,New Orleans Saints,,,,,,,,,,,,,,,,,,,,,
229,2022,16,REG,ba10d8a4-d24c-11ec-b23d-d15a91047884,,2022-12-24 18:00:00+00:00,2022-12-24,Kansas City Chiefs,Seattle Seahawks,,,,,,,,,,,,,,,,,,,,,
230,2022,16,REG,ba10dd5b-d24c-11ec-b23d-d15a91047884,,2022-12-24 18:00:00+00:00,2022-12-24,Minnesota Vikings,New York Giants,,,,,,,,,,,,,,,,,,,,,
231,2022,16,REG,ba10e332-d24c-11ec-b23d-d15a91047884,,2022-12-24 18:00:00+00:00,2022-12-24,New England Patriots,Cincinnati Bengals,,,,,,,,,,,,,,,,,,,,,
232,2022,16,REG,ba10e78e-d24c-11ec-b23d-d15a91047884,,2022-12-24 18:00:00+00:00,2022-12-24,Tennessee Titans,Houston Texans,,,,,,,,,,,,,,,,,,,,,
233,2022,16,REG,ba10eca5-d24c-11ec-b23d-d15a91047884,,2022-12-24 21:05:00+00:00,2022-12-24,San Francisco 49ers,Washington Commanders,,,,,,,,,,,,,,,,,,,,,
234,2022,16,REG,ba10f1c1-d24c-11ec-b23d-d15a91047884,,2022-12-24 21:25:00+00:00,2022-12-24,Dallas Cowboys,Philadelphia Eagles,,,,,,,,,,,,,,,,,,,,,
235,2022,16,REG,ba10f744-d24c-11ec-b23d-d15a91047884,,2022-12-25 01:15:00+00:00,2022-12-25,Pittsburgh Steelers,Las Vegas Raiders,,,,,,,,,,,,,,,,,,,,,
236,2022,16,REG,ba10fc16-d24c-11ec-b23d-d15a91047884,,2022-12-25 18:00:00+00:00,2022-12-25,Miami Dolphins,Green Bay Packers,,,,,,,,,,,,,,,,,,,,,
237,2022,16,REG,ba1101be-d24c-11ec-b23d-d15a91047884,,2022-12-25 21:30:00+00:00,2022-12-25,Los Angeles Rams,Denver Broncos,,,,,,,,,,,,,,,,,,,,,
238,2022,16,REG,ba110615-d24c-11ec-b23d-d15a91047884,,2022-12-26 01:20:00+00:00,2022-12-26,Arizona Cardinals,Tampa Bay Buccaneers,,,,,,,,,,,,,,,,,,,,,
239,2022,16,REG,ba110bac-d24c-11ec-b23d-d15a91047884,,2022-12-27 01:15:00+00:00,2022-12-27,Indianapolis Colts,Los Angeles Chargers,,,,,,,,,,,,,,,,,,,,,
240,2022,17,REG,ba111050-d24c-11ec-b23d-d15a91047884,,2022-12-30 01:15:00+00:00,2022-12-30,Tennessee Titans,Dallas Cowboys,,,,,,,,,,,,,,,,,,,,,
241,2022,17,REG,ba111497-d24c-11ec-b23d-d15a91047884,,2023-01-01 18:00:00+00:00,2023-01-01,Atlanta Falcons,Arizona Cardinals,,,,,,,,,,,,,,,,,,,,,
242,2022,17,REG,ba111902-d24c-11ec-b23d-d15a91047884,,2023-01-01 18:00:00+00:00,2023-01-01,Baltimore Ravens,Pittsburgh Steelers,,,,,,,,,,,,,,,,,,,,,
243,2022,17,REG,ba111dc9-d24c-11ec-b23d-d15a91047884,,2023-01-01 18:00:00+00:00,2023-01-01,Detroit Lions,Chicago Bears,,,,,,,,,,,,,,,,,,,,,
244,2022,17,REG,ba112239-d24c-11ec-b23d-d15a91047884,,2023-01-01 18:00:00+00:00,2023-01-01,Houston Texans,Jacksonville Jaguars,,,,,,,,,,,,,,,,,,,,,
245,2022,17,REG,ba1126f4-d24c-11ec-b23d-d15a91047884,,2023-01-01 18:00:00+00:00,2023-01-01,Kansas City Chiefs,Denver Broncos,,,,,,,,,,,,,,,,,,,,,
246,2022,17,REG,ba112d95-d24c-11ec-b23d-d15a91047884,,2023-01-01 18:00:00+00:00,2023-01-01,New England Patriots,Miami Dolphins,,,,,,,,,,,,,,,,,,,,,
247,2022,17,REG,ba113216-d24c-11ec-b23d-d15a91047884,,2023-01-01 18:00:00+00:00,2023-01-01,New York Giants,Indianapolis Colts,,,,,,,,,,,,,,,,,,,,,
248,2022,17,REG,ba1136f4-d24c-11ec-b23d-d15a91047884,,2023-01-01 18:00:00+00:00,2023-01-01,Philadelphia Eagles,New Orleans Saints,,,,,,,,,,,,,,,,,,,,,
249,2022,17,REG,ba113ae4-d24c-11ec-b23d-d15a91047884,,2023-01-01 18:00:00+00:00,2023-01-01,Tampa Bay Buccaneers,Carolina Panthers,,,,,,,,,,,,,,,,,,,,,
250,2022,17,REG,ba114044-d24c-11ec-b23d-d15a91047884,,2023-01-01 18:00:00+00:00,2023-01-01,Washington Commanders,Cleveland Browns,,,,,,,,,,,,,,,,,,,,,
251,2022,17,REG,ba11445e-d24c-11ec-b23d-d15a91047884,,2023-01-01 21:05:00+00:00,2023-01-01,Las Vegas Raiders,San Francisco 49ers,,,,,,,,,,,,,,,,,,,,,
252,2022,17,REG,ba114963-d24c-11ec-b23d-d15a91047884,,2023-01-01 21:05:00+00:00,2023-01-01,Seattle Seahawks,New York Jets,,,,,,,,,,,,,,,,,,,,,
253,2022,17,REG,ba114e3e-d24c-11ec-b23d-d15a91047884,,2023-01-01 21:25:00+00:00,2023-01-01,Green Bay Packers,Minnesota Vikings,,,,,,,,,,,,,,,,,,,,,
254,2022,17,REG,ba1152d0-d24c-11ec-b23d-d15a91047884,,2023-01-02 01:20:00+00:00,2023-01-02,Los Angeles Chargers,Los Angeles Rams,,,,,,,,,,,,,,,,,,,,,
255,2022,17,REG,ba11573c-d24c-11ec-b23d-d15a91047884,,2023-01-03 01:30:00+00:00,2023-01-03,Cincinnati Bengals,Buffalo Bills,,,,,,,,,,,,,,,,,,,,,
256,2022,18,REG,ba115c58-d24c-11ec-b23d-d15a91047884,,,,Atlanta Falcons,Tampa Bay Buccaneers,,,,,,,,,,,,,,,,,,,,,
257,2022,18,REG,ba1160bf-d24c-11ec-b23d-d15a91047884,,,,Buffalo Bills,New England Patriots,,,,,,,,,,,,,,,,,,,,,
258,2022,18,REG,ba1164ae-d24c-11ec-b23d-d15a91047884,,,,Chicago Bears,Minnesota Vikings,,,,,,,,,,,,,,,,,,,,,
259,2022,18,REG,ba116920-d24c-11ec-b23d-d15a91047884,,,,Cincinnati Bengals,Baltimore Ravens,,,,,,,,,,,,,,,,,,,,,
260,2022,18,REG,ba116e14-d24c-11ec-b23d-d15a91047884,,,,Green Bay Packers,Detroit Lions,,,,,,,,,,,,,,,,,,,,,
261,2022,18,REG,ba117493-d24c-11ec-b23d-d15a91047884,,,,Indianapolis Colts,Houston Texans,,,,,,,,,,,,,,,,,,,,,
262,2022,18,REG,ba1178d1-d24c-11ec-b23d-d15a91047884,,,,Jacksonville Jaguars,Tennessee Titans,,,,,,,,,,,,,,,,,,,,,
263,2022,18,REG,ba117d16-d24c-11ec-b23d-d15a91047884,,,,Miami Dolphins,New York Jets,,,,,,,,,,,,,,,,,,,,,
264,2022,18,REG,ba1181ba-d24c-11ec-b23d-d15a91047884,,,,New Orleans Saints,Carolina Panthers,,,,,,,,,,,,,,,,,,,,,
265,2022,18,REG,ba1185b1-d24c-11ec-b23d-d15a91047884,,,,Philadelphia Eagles,New York Giants,,,,,,,,,,,,,,,,,,,,,
266,2022,18,REG,ba118b79-d24c-11ec-b23d-d15a91047884,,,,Pittsburgh Steelers,Cleveland Browns,,,,,,,,,,,,,,,,,,,,,
267,2022,18,REG,ba1190ea-d24c-11ec-b23d-d15a91047884,,,,Washington Commanders,Dallas Cowboys,,,,,,,,,,,,,,,,,,,,,
268,2022,18,REG,ba119530-d24c-11ec-b23d-d15a91047884,,,,Denver Broncos,Los Angeles Chargers,,,,,,,,,,,,,,,,,,,,,
269,2022,18,REG,ba11997e-d24c-11ec-b23d-d15a91047884,,,,Las Vegas Raiders,Kansas City Chiefs,,,,,,,,,,,,,,,,,,,,,
270,2022,18,REG,ba119dc8-d24c-11ec-b23d-d15a91047884,,,,Seattle Seahawks,Los Angeles Rams,,,,,,,,,,,,,,,,,,,,,
271,2022,18,REG,ba11a24a-d24c-11ec-b23d-d15a91047884,,,,San Francisco 49ers,Arizona Cardinals,,,,,,,,,,,,,,,,,,,,,
